device,ipFlow,uniqueIps,subnetIps,externalIps,ipVariance,length_0,entropy_0,TCP_0,UDP_0,HTTPS_0,hdrLen_0,commonSrc_0,commonDst_0,HTTP_0,IPv6_0,ICMP_0,DHCP_0,length_1,entropy_1,TCP_1,UDP_1,HTTPS_1,hdrLen_1,commonSrc_1,commonDst_1,HTTP_1,IPv6_1,ICMP_1,DHCP_1,length_2,entropy_2,TCP_2,UDP_2,HTTPS_2,hdrLen_2,commonSrc_2,commonDst_2,HTTP_2,IPv6_2,ICMP_2,DHCP_2,length_3,entropy_3,TCP_3,UDP_3,HTTPS_3,hdrLen_3,commonSrc_3,commonDst_3,HTTP_3,IPv6_3,ICMP_3,DHCP_3,length_4,entropy_4,TCP_4,UDP_4,HTTPS_4,hdrLen_4,commonSrc_4,commonDst_4,HTTP_4,IPv6_4,ICMP_4,DHCP_4,length_5,entropy_5,TCP_5,UDP_5,HTTPS_5,hdrLen_5,commonSrc_5,commonDst_5,HTTP_5,IPv6_5,ICMP_5,DHCP_5,length_6,entropy_6,TCP_6,UDP_6,HTTPS_6,hdrLen_6,commonSrc_6,commonDst_6,HTTP_6,IPv6_6,ICMP_6,DHCP_6
Omna,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,1.8095238095238095,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,0,40,0,0,0,0,0,0,0,0.0,1,0,0,40,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,101.0,-3.4535409500083842,1.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,32,0,0,0,0,0,0,0,0.0,1,0,1,40,0,1,0,0,0,0
Omna,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0,0.0,0,0.0,1,0,1,40,1,0,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,458,-2.9808928930311973,1,0,1,32,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,3353.0,-3.471721932159638,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,377,-3.4604980742453737,1,0,1,32,0,1,0,0,0,0
Omna,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.0,0.0,0,0.0,1,0,1,32,1,0,0,0,0,0,677,-3.562977412500211,1,0,1,32,1,0,0,0,0,0,1340,-3.5794102027675403,1,0,1,32,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,4343.0,-3.56902985452093,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,2948,-3.5833725817114965,1,0,1,32,1,0,0,0,0,0,92,-3.4032228068045853,1,0,1,32,1,0,0,0,0,0
Omna,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,0.0,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,92,-3.266323406214208,1,0,1,32,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,40,1,0,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0
Omna,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0,0.0,458,-2.9649285779486254,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,3353,-3.4651946131455085,1,0,1,32,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,377.0,-3.455367639196629,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,1,0,0,0,0,0,677,-3.544522058152774,1,0,1,32,1,0,0,0,0,0
Amazon,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,446,-3.5572885087996995,1,0,1,20,0,1,0,0,0,0,4379,-3.5834560093293915,1,0,1,20,0,1,0,0,0,0,4379,-3.5832933467429844,1,0,1,20,0,1,0,0,0,0,1058.0,-3.573877873432501,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,4379.0,-3.5802463982023167,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,905,-3.5745396018877407,1,0,1,20,0,1,0,0,0,0,446,-3.5761580182978725,1,0,1,20,0,1,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,407,-3.570398406273774,1,0,1,20,0,1,0,0,0,0,4379,-3.5827983674965216,1,0,1,20,0,1,0,0,0,0,4379,-3.5822200119380976,1,0,1,20,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,608.0,-3.57519285423859,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,4379,-3.5823138807814616,1,0,1,20,0,1,0,0,0,0,4379,-3.5841673093947857,1,0,1,20,0,1,0,0,0,0,4379,-3.583687667657058,1,0,1,20,0,1,0,0,0,0,3773.0,-3.581605306789154,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,353,-3.5674930883073626,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.5789049102586254,1,0,1,20,0,1,0,0,0,0,131.0,-3.477997325026213,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,113.0,-3.5125970026248603,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,353,-3.5674275091600647,1,0,1,20,0,1,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.5750354607443318,1,0,1,20,0,1,0,0,0,0,353,-3.5659587429034216,1,0,1,20,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,833.0,-3.5725454191340797,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,353,-3.5671821299576107,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,833,-3.57795170797656,1,0,1,20,0,1,0,0,0,0,353,-3.5726493035135762,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,833.0,-3.5682830373217813,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,353.0,-3.555193480029656,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.57236532879002,1,0,1,20,0,1,0,0,0,0
Amazon,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,353,-3.553306007007334,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.573455210264212,1,0,1,20,0,1,0,0,0,0,353.0,-3.5763749670541314,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,833,-3.5764497741946166,1,0,1,20,0,1,0,0,0,0,353,-3.5588644490099846,1,0,1,20,0,1,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.568903553984517,1,0,1,20,0,1,0,0,0,0,353,-3.558318850052104,1,0,1,20,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,833.0,-3.5766228809941856,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,353,-3.5738335945931308,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,833,-3.5763221386987762,1,0,1,20,0,1,0,0,0,0,353,-3.5725982867104387,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,833.0,-3.577210309781257,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,353.0,-3.5685400318790474,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.575946427835113,1,0,1,20,0,1,0,0,0,0
Amazon,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,353,-3.5613192724463114,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.57949470100568,1,0,1,20,0,1,0,0,0,0,353.0,-3.561330500670695,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,833,-3.57806773522074,1,0,1,20,0,1,0,0,0,0,353,-3.5749808945069286,1,0,1,20,0,1,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.5794539545851713,1,0,1,20,0,1,0,0,0,0,353,-3.556314110364751,1,0,1,20,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,833.0,-3.5624090980127057,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,353,-3.5522764333040238,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,833,-3.577549128387828,1,0,1,20,0,1,0,0,0,0,353,-3.5474044683942667,1,0,1,20,0,1,0,0,0,0,125,-3.5431612560532275,1,0,1,20,1,0,0,0,0,0,833.0,-3.564125164686077,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,353,-3.5552138470039307,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,911,-3.5738510843857325,1,0,1,20,1,0,0,0,0,0,593,-3.575966363891551,1,0,1,20,0,1,0,0,0,0,245,-3.5716407463692077,1,0,1,20,0,1,0,0,0,0,113.0,-3.5141985472846615,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,1772.0,-3.577082013070477,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,1307,-3.5725204262668324,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,1772,-3.577082013070477,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,4379.0,-3.583221490635569,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,4379,-3.5821597793387707,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,3848,-3.5843841532154137,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0,1034.0,-3.580560398273192,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,131,-3.499313796759012,1,0,1,20,1,0,0,0,0,0,113,-3.4763164681917957,1,0,1,20,1,0,0,0,0,0
Amazon,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0,446,-3.5519333168907186,1,0,1,20,0,1,0,0,0,0,407.0,-3.5729067302265927,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,4379,-3.5818405851779485,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,4379,-3.584272495393105,1,0,1,20,0,1,0,0,0,0,86,-3.4788931354203405,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,131,-3.4753159547341874,1,0,1,20,1,0,0,0,0,0,113,-3.5337506267448884,1,0,1,20,1,0,0,0,0,0
Amazon,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0,446,-3.5590739307821493,1,0,1,20,0,1,0,0,0,0,407.0,-3.566742617428768,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,4379.0,-3.583270681482002,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,4100,-3.583085191665078,1,0,1,20,0,1,0,0,0,0,245,-3.5538682080451642,1,0,1,20,0,1,0,0,0,0
Amazon,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,113,-3.5344057941886664,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.238095238095238,131,-3.518905441051972,1,0,1,20,1,0,0,0,0,0,113,-3.412113533538734,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,28,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,773,-3.093915386297296,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,410.0,-3.491742218635297,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,152,-3.4044437811576227,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,2087,-3.582141686308384,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,938,-3.5755446303799356,1,0,1,20,1,0,0,0,0,0,92.0,-3.4174319654343632,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.2857142857142857,2.9523809523809526,0,0.0,1,0,1,20,0,1,0,0,0,0,443,-3.558715529051867,1,0,1,20,0,1,0,0,0,0,4379,-3.5830379233920824,1,0,1,20,0,1,0,0,0,0,4379.0,-3.583077862000941,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,4379.0,-3.5835714636657907,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,2084,-3.5815376236132552,1,0,1,20,0,1,0,0,0,0,446,-3.569427605702134,1,0,1,20,0,1,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,407,-3.5608282292750184,1,0,1,20,0,1,0,0,0,0,4379,-3.583956053414777,1,0,1,20,0,1,0,0,0,0,4379,-3.5838701645538538,1,0,1,20,0,1,0,0,0,0,608.0,-3.576469828692343,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,4379,-3.5834929928262835,1,0,1,20,0,1,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,4379,-3.583442932283692,1,0,1,20,0,1,0,0,0,0,4379,-3.583333375694005,1,0,1,20,0,1,0,0,0,0,4379,-3.5822772367885585,1,0,1,20,0,1,0,0,0,0,353.0,-3.557797863137878,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,125,-3.5261556799006453,1,0,1,20,1,0,0,0,0,0,131,-3.436027582595246,1,0,1,20,1,0,0,0,0,0,113,-3.4763150073141538,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,833.0,-3.5759325341186305,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,353,-3.5659176869319733,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,833,-3.576964936039521,1,0,1,20,0,1,0,0,0,0,353,-3.5451039130602284,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,833.0,-3.5686648628644697,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,353.0,-3.56232017793232,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.571326435705275,1,0,1,20,0,1,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,353,-3.569530585488441,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.5764419807129415,1,0,1,20,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,353.0,-3.5730549497569726,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,833,-3.580940616121514,1,0,1,20,0,1,0,0,0,0,353,-3.5702892853584034,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,833.0,-3.5782625815509244,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,353,-3.535134276951464,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.5764862178046086,1,0,1,20,0,1,0,0,0,0,353,-3.5574690791625847,1,0,1,20,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,833,-3.5734798562140355,1,0,1,20,0,1,0,0,0,0,353,-3.548265742525523,1,0,1,20,0,1,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.5775540461168633,1,0,1,20,0,1,0,0,0,0,353.0,-3.55494426268941,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.57719514542113,1,0,1,20,0,1,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,353,-3.5747962084794036,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,833.0,-3.5768179280749193,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,353.0,-3.5541920217618594,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,833,-3.570946054699933,1,0,1,20,0,1,0,0,0,0,353,-3.5316294045933354,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,833.0,-3.57217724102925,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,353,-3.556207183710639,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.5706368985607337,1,0,1,20,0,1,0,0,0,0,353,-3.557007905372592,1,0,1,20,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,3563,-3.58006523810823,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,4379,-3.5830496688594287,1,0,1,20,0,1,0,0,0,0,1559,-3.5784636007302506,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,833.0,-3.572408494390746,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,353,-3.5671645093686464,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,833,-3.580111249070019,1,0,1,20,0,1,0,0,0,0,353,-3.5413429879257325,1,0,1,20,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,833,-3.5722830495469418,1,0,1,20,0,1,0,0,0,0,353,-3.575973650737724,1,0,1,20,0,1,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,911,-3.5797179923653575,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,353,-3.5703077469365487,1,0,1,20,0,1,0,0,0,0,245.0,-3.568094478099927,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,113.0,-3.5194817379210344,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,1766,-3.574951443492733,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Amazon,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0,4379,-3.5816875168416504,1,0,1,20,1,0,0,0,0,0,4379.0,-3.582603478232743,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,3848.0,-3.582609430520895,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,0,0.0,1,0,1,20,0,1,0,0,0,0
Amazon,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,20,0,1,0,0,0,0,446,-3.579052934785506,1,0,1,20,0,1,0,0,0,0,407,-3.5746755774667265,1,0,1,20,0,1,0,0,0,0,4379.0,-3.5819958135683008,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,4379.0,-3.58218058435466,1.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.0,74,-3.4856035351878933,1,0,1,20,0,1,0,0,0,0,1034,-3.5787466190379957,1,0,1,20,1,0,0,0,0,0
